timestamp,y,z,θ,y_dot,z_dot,θ_dot,y_req,z_req,θ_req,y_dot_req,z_dot_req,θ_dot_req,f_1,f_2
49.49,2.9487955243508797,1.6217442358233123,0.03758308482573276,0.19777870601031844,0.6340583226433129,0.008760003787574605,2.949096144990295,1.6850134803446961,0.0376985468703451,0.19791186722578394,0.5963346953303807,0.008746237890797398,4.982148723075032,4.982573972891336
49.5,2.95075457608855,1.6280922028048594,0.03766997611391465,0.19403019946589176,0.6355350193810014,0.008618253848806786,2.9510565162951528,1.6909830056250497,0.037785294842156994,0.19416110387254845,0.5975664329483106,0.008603285012168354,4.980914494373812,4.981341026288017
49.51,2.952676104383862,1.6344548118617326,0.037755447765879024,0.19027404145488466,0.6369867384864493,0.008476076544072056,2.9529793415172176,1.6969647303672228,0.03787061114912668,0.190402675371387,0.5987745796666659,0.008459905695969272,4.979677171668219,4.980104972187294
49.52,2.9545600334624758,1.6408318129315789,0.03783949553045466,0.1865103801018383,0.6384134227610025,0.008333476371046915,2.954864544746643,1.702958418422965,0.03795449155013448,0.18663673009862136,0.5999590877898832,0.00831610459813343,4.978436801169016,4.978865856715895
49.53,2.9564062890327727,1.6472229553849047,0.03792211520158698,0.18273936382610545,0.6398150159777968,0.008190457855420425,2.9567120515588305,1.7089638331717276,0.03803693185076181,0.18286341672732684,0.6011199105556081,0.008171886402970103,4.977193429232388,4.977623726145935
49.54,2.9582147982887794,1.653627988034832,0.03800330261861859,0.1789611413359838,0.6411914628839523,0.008047025550904858,2.9585217890173756,1.714980737530023,0.03811792790357521,0.17908288422145222,0.6022570021365465,0.008027255823154543,4.975947102358479,4.976378626893486
49.550000000000004,2.9599854899130253,1.660046659146835,0.03808305366656933,0.175175861622862,0.6425427092027233,0.007903184039235692,2.9602936856769437,1.7210088939607728,0.03819747560840972,0.17529528182994542,0.6033703176422704,0.007882217599716374,4.97469786718998,4.975130605517169
49.56,2.961718294079341,1.6664787164484989,0.03816136427641636,0.17138367395535511,0.6438687016356097,0.007758937930172818,2.9620276715860863,1.7270480644826764,0.038275570912652254,0.17150075908086773,0.6044598131209886,0.007736776502025721,4.973445770510718,4.973879708716731
49.57,2.963413142455608,1.6729239071393396,0.03823823042537472,0.16758472787340475,0.645169387864444,0.007614291861501993,2.963723678290009,1.7330980106796223,0.03835220981152517,0.16769946577547998,0.6055254455612852,0.007590937327776398,4.972190859244168,4.972625983331587
49.58,2.9650699682064365,1.6793819779005992,0.03831364813717736,0.16377917318239582,0.6464447165534289,0.007469250499029032,2.965381638833273,1.7391584937101006,0.03842738834836938,0.16389155198232874,0.6065671728938172,0.007444704902967178,4.970933180452063,4.971369476339416
49.59,2.9666887059957947,1.685852674905089,0.03838761348235543,0.15996715994724683,0.6476946373511471,0.007323818536577828,2.967001487762435,1.7452292743166185,0.03850110261492715,0.1600771680313304,0.6075849539929733,0.007298084081881039,4.969672781332868,4.97011023485466
49.6,2.9682692919895692,1.692335743827025,0.038460122578518205,0.15614883848650649,0.6489191008925257,0.007178000695980403,2.968583161128631,1.7513101128351454,0.0385733487516248,0.15625646450783637,0.6085787486784974,0.007151079747061701,4.968409709220363,4.968848306127101
49.61,2.9698116638580774,1.6988309298519277,0.038531171590633434,0.15232435936641323,0.6501180588007768,0.007031801727067699,2.970126596490106,1.7574007692045923,0.03864412294785539,0.15242959224667743,0.6095485177170772,0.00700369680928731,4.967144011582137,4.967583737540368
49.620000000000005,2.9713157607785132,1.7053379776865019,0.0386007567313071,0.14849387339496972,0.6512914636892895,0.0068852264076574585,2.9716317329146746,1.763501002976278,0.03871342144226087,0.14859670232621575,0.6104942228238923,0.006855940207542377,4.965875736018114,4.966316576610462
